emp_no,last_name,gender,salary,to_date
16230,Babu,M,40000,9999-01-01
16341,Fendler,F,40000,9999-01-01
16233,Baba,M,54684,9999-01-01
16234,Basart,F,40000,9999-01-01
16355,Luca,M,80403,9999-01-01
16246,Masaki,M,40000,9999-01-01
16364,Gini,M,73503,9999-01-01
16252,Mattern,F,64982,9999-01-01
16266,Sethi,M,57642,9999-01-01
16365,Mellouli,F,40000,9999-01-01
16272,Zeleznik,M,40000,9999-01-01
16377,Stanger,M,62147,9999-01-01
16274,Navazio,M,65521,9999-01-01
16380,Chleq,M,42820,9999-01-01
16382,Talmon,M,66986,9999-01-01
16383,Czap,F,55977,9999-01-01
16388,Georgatos,M,40000,9999-01-01
16397,Cusworth,F,66757,9999-01-01
16479,Eiter,M,62446,9999-01-01
16398,Krzyzanowski,M,71254,9999-01-01
16486,Perin,M,57496,9999-01-01
16487,Yemenis,M,73302,9999-01-01
16399,Collette,F,59384,9999-01-01
16490,Thiria,M,85462,9999-01-01
16491,Radwan,M,40000,9999-01-01
16404,Rabehasaina,M,45689,9999-01-01
16504,Cromarty,F,40000,9999-01-01
16412,Tokunaga,F,66524,9999-01-01
16510,Vecchio,M,40000,9999-01-01
16425,Beerel,M,53045,9999-01-01
16537,Seiwald,M,40000,9999-01-01
16438,Demeyer,M,52449,9999-01-01
16539,Fetvedt,M,40000,9999-01-01
16546,Lanphier,M,47819,9999-01-01
16549,Thibadeau,M,60531,9999-01-01
16551,Ranon,M,82980,9999-01-01
16556,Hiltgen,M,53954,9999-01-01
16446,Chinin,M,94600,9999-01-01
16447,Savasere,F,40000,9999-01-01
16567,Senzako,M,40000,9999-01-01
16570,Matzen,F,46162,9999-01-01
16448,Zwicker,M,76979,9999-01-01
16453,Basart,M,47433,9999-01-01
16580,Valiente,F,40000,9999-01-01
16471,Birta,M,44976,9999-01-01
16672,Peris,M,55265,9999-01-01
16607,Honglei,F,54558,9999-01-01
16619,Boguraev,F,40000,9999-01-01
16674,Takanami,M,40000,9999-01-01
16679,Cummings,F,40000,9999-01-01
16683,Ghandeharizadeh,F,60120,9999-01-01
16657,Heyers,M,63463,9999-01-01
16658,Soicher,M,50917,9999-01-01
16716,Zumaque,F,54270,9999-01-01
16719,Benantar,M,40000,9999-01-01
16723,Randt,F,56932,9999-01-01
16851,Stasinski,M,51771,9999-01-01
16852,Fontet,F,48864,9999-01-01
16729,Broomell,M,51318,9999-01-01
16862,Eppinger,M,40000,9999-01-01
16864,Gecsel,M,50361,9999-01-01
16731,Versino,M,48868,9999-01-01
16759,Masaki,M,40000,9999-01-01
16869,Huttel,M,40000,9999-01-01
16871,Stiles,M,55303,9999-01-01
16875,Radhakrishnan,M,40000,9999-01-01
16880,Bresenham,M,40000,9999-01-01
16799,Bamford,M,54405,9999-01-01
16897,Ebeling,M,57244,9999-01-01
16910,Botman,M,57230,9999-01-01
16919,Yurov,F,40184,9999-01-01
16921,Yeung,M,71025,9999-01-01
16801,Strooper,M,48932,9999-01-01
16803,Rohrbach,M,50968,9999-01-01
16806,Dayana,M,72405,9999-01-01
16808,Katiyar,M,87215,9999-01-01
17041,Montemayor,F,40492,9999-01-01
16954,Apsitis,M,47943,9999-01-01
16955,Marrakchi,M,74715,9999-01-01
16969,Braccini,F,49377,9999-01-01
16986,Gecseg,M,61653,9999-01-01
16988,Peron,M,47878,9999-01-01
16993,Dahlbom,M,57751,9999-01-01
16999,Sadowsky,F,40000,9999-01-01
17012,Petereit,M,40000,9999-01-01
17018,Tasistro,F,40000,9999-01-01
17024,Siepmann,F,58181,9999-01-01
17046,Kornyak,F,44955,9999-01-01
17048,Murthy,M,46913,9999-01-01
17055,Wixon,M,46654,9999-01-01
17063,Thiran,M,91391,9999-01-01
17066,Ruther,M,59260,9999-01-01
17068,Gopalakrishnan,F,40000,9999-01-01
17220,Panwar,F,45404,9999-01-01
17222,Muchinsky,M,54882,9999-01-01
17235,Rissanen,M,40000,9999-01-01
17236,Merro,F,75541,9999-01-01
17245,Milicia,F,81426,9999-01-01
17260,Famili,F,40000,9999-01-01
17277,Hopewell,M,40000,9999-01-01
17280,Merle,F,69670,9999-01-01
17285,Weiland,F,55174,9999-01-01
17294,Pietrzykowski,M,43785,9999-01-01
17326,Ramsay,F,40000,9999-01-01
17327,Gihr,M,50152,9999-01-01
17329,Tyugu,M,58239,9999-01-01
17336,Chaudhuri,M,71761,9999-01-01
17339,Mullainathan,F,58306,9999-01-01
17340,Brookman,M,65863,9999-01-01
17352,Katiyar,M,71029,9999-01-01
17355,Weisert,F,40000,9999-01-01
17072,Bala,M,40000,9999-01-01
17076,Hitomi,M,60092,9999-01-01
17384,Nooteboom,M,55693,9999-01-01
17387,Serra,F,49554,9999-01-01
17078,Hinsberger,M,44442,9999-01-01
17081,Murtafg,F,40846,9999-01-01
17396,Henders,F,40000,9999-01-01
17397,Hardjono,F,40000,9999-01-01
17089,Erman,F,67779,9999-01-01
17098,Gelosh,F,40000,9999-01-01
17101,Compeau,M,40173,9999-01-01
17102,Garnick,F,89793,9999-01-01
17103,Feldmann,M,48187,9999-01-01
17412,Vilarrasa,F,43480,9999-01-01
17120,Polupanov,M,40000,9999-01-01
17125,Zweizig,M,40000,9999-01-01
17436,Munawer,M,79815,9999-01-01
17126,Schapire,F,40000,9999-01-01
17143,Munke,M,40000,9999-01-01
17448,Belinskaya,F,40728,9999-01-01
17146,Barbanera,F,65674,9999-01-01
17468,Irland,F,59122,9999-01-01
17470,Lichtner,M,60901,9999-01-01
17158,Vecchio,F,48426,9999-01-01
17472,Verhoeff,M,40000,9999-01-01
17159,Mitchem,F,56346,9999-01-01
17487,Staudhammer,F,40000,9999-01-01
17489,Vigier,M,48368,9999-01-01
17160,Montemayor,F,49824,9999-01-01
17163,Papsdorf,M,47086,9999-01-01
17500,Bratsberg,M,44825,9999-01-01
17505,Moffat,F,63455,9999-01-01
17199,Guardalben,M,40000,9999-01-01
17512,Hofmeyr,F,40000,9999-01-01
17520,Keohane,F,40000,9999-01-01
17539,Uhrik,F,60576,9999-01-01
17544,Marletta,M,53927,9999-01-01
17215,Langford,M,47977,9999-01-01
17552,Neiman,F,45663,9999-01-01
17556,Tsukuda,F,67047,9999-01-01
17559,Papastamatiou,M,53573,9999-01-01
17586,Halevi,F,40000,9999-01-01
17573,Deverell,M,77659,9999-01-01
17576,Krybus,M,40000,9999-01-01
17582,Spieker,M,44397,9999-01-01
17584,Coorg,F,40000,9999-01-01
17629,Winter,M,70592,9999-01-01
17647,Swab,F,75896,9999-01-01
17778,Matzov,M,40000,9999-01-01
17791,Stifter,F,46451,9999-01-01
17798,Suessmith,M,83096,9999-01-01
17657,Zucker,M,43935,9999-01-01
17807,Glowinski,M,40000,9999-01-01
17815,Wissmann,M,40000,9999-01-01
17674,Braccini,M,43044,9999-01-01
17816,Kenevan,M,74497,9999-01-01
17834,Fiutem,M,40000,9999-01-01
17677,Ramalingam,F,40000,9999-01-01
17840,Sherertz,M,66948,9999-01-01
17841,Ramaiah,F,40000,9999-01-01
17849,Varker,F,40000,9999-01-01
17683,Henders,F,54891,9999-01-01
17688,Cincotta,F,45880,9999-01-01
17869,Prochazka,F,40000,9999-01-01
17871,Hedayat,M,48561,9999-01-01
17696,Kusalik,F,40000,9999-01-01
17874,Minakawa,M,75424,9999-01-01
17699,Heping,F,48618,9999-01-01
17891,Luiz,M,44505,9999-01-01
17704,Broomell,F,40000,9999-01-01
17900,Belinskaya,M,40000,9999-01-01
17705,Mellouli,M,50346,9999-01-01
17907,Bernini,M,69291,9999-01-01
17711,Katiyar,F,49277,9999-01-01
17916,Morrin,M,65572,9999-01-01
17716,Vitiello,M,40000,9999-01-01
17925,Baezner,F,47958,9999-01-01
17728,Lienhardt,M,57162,9999-01-01
17742,Cappelletti,M,52300,9999-01-01
17745,Schreiter,M,40000,9999-01-01
18155,Danlos,M,40000,9999-01-01
17973,Beidas,M,51947,9999-01-01
17986,Angelopoulos,M,77587,9999-01-01
17995,Vickson,F,40000,9999-01-01
18181,Beerel,F,50366,9999-01-01
18006,Hanabata,F,108512,9999-01-01
18013,Shanbhogue,F,40000,9999-01-01
18016,Kaminger,M,50136,9999-01-01
18018,Schrooten,M,70282,9999-01-01
18020,Pelz,F,40000,9999-01-01
18208,Irland,M,70916,9999-01-01
18030,Brookner,F,55277,9999-01-01
18210,Radhakrishnan,M,40000,9999-01-01
18212,Journel,F,40000,9999-01-01
18223,Mitchem,M,48598,9999-01-01
18065,Wroclawski,M,52601,9999-01-01
18075,Goodrum,M,44780,9999-01-01
18237,Tramer,M,40592,9999-01-01
18080,Rosar,F,40000,9999-01-01
18242,Demian,F,62461,9999-01-01
18099,Fendler,M,48187,9999-01-01
18251,Panangaden,M,58297,9999-01-01
18108,Genin,M,76712,9999-01-01
18261,Baak,M,40000,9999-01-01
18123,Hitomi,M,40000,9999-01-01
18130,Cairo,M,40000,9999-01-01
18274,Karnin,F,63753,9999-01-01
18134,Pesch,M,70424,9999-01-01
18138,Baezner,M,62786,9999-01-01
18297,Nastansky,M,56421,9999-01-01
18310,Dalton,F,41095,9999-01-01
18316,Msuda,F,54186,9999-01-01
18322,Lueh,M,40000,9999-01-01
18323,Tiemann,F,40000,9999-01-01
18333,Plesums,M,40520,9999-01-01
18511,Marzano,M,40000,9999-01-01
18532,Onuegbe,M,52115,9999-01-01
18375,Debuse,M,41562,9999-01-01
18376,Stranks,M,50047,9999-01-01
18542,Anido,M,48606,9999-01-01
18382,Mattern,F,57540,9999-01-01
18393,Aseltine,M,40205,9999-01-01
18401,Itzfeldt,M,59818,9999-01-01
18402,Ritzmann,F,45396,9999-01-01
18547,Sankaranarayanan,M,40000,9999-01-01
18427,Qiwen,F,65998,9999-01-01
18571,Flowers,M,70621,9999-01-01
18438,Iacovou,M,41898,9999-01-01
18443,Swick,M,69107,9999-01-01
18448,Bazelow,M,44353,9999-01-01
18450,Hoppenstand,M,59963,9999-01-01
18454,Anido,M,64815,9999-01-01
18573,Baca,F,88101,9999-01-01
18459,Kavanagh,F,40000,9999-01-01
18580,Bamford,M,40000,9999-01-01
18468,Cunliffe,F,40000,9999-01-01
18478,Stranks,M,40000,9999-01-01
18503,Marletta,M,66668,9999-01-01
18701,Ratnakar,F,58282,9999-01-01
18706,Schicker,M,47897,9999-01-01
18725,Marchegay,F,48904,9999-01-01
18728,Luft,F,42857,9999-01-01
18581,Ranai,F,99867,9999-01-01
18663,Sridhar,F,62505,9999-01-01
18770,Yurek,M,55686,9999-01-01
18771,Haraldson,F,51637,9999-01-01
18775,Akazan,M,62152,9999-01-01
18784,Hempstead,F,48213,9999-01-01
18786,Veevers,M,40000,9999-01-01
18789,Domenig,F,61935,9999-01-01
18790,Rahier,F,41481,9999-01-01
18799,Lunn,M,42095,9999-01-01
18806,Petereit,M,59955,9999-01-01
18809,Munoz,M,63500,9999-01-01
18811,Oxenboll,F,59977,9999-01-01
18817,Xiaoshan,M,40000,9999-01-01
18833,Majewski,M,46611,9999-01-01
18835,Lieblein,M,40000,9999-01-01
18664,Akaboshi,F,55929,9999-01-01
18666,Baja,M,69504,9999-01-01
18671,Nastansky,M,55188,9999-01-01
18673,Orlowski,M,40000,9999-01-01
18866,Hettesheimer,M,56470,9999-01-01
18679,Lambe,F,80953,9999-01-01
19076,Ferretti,M,40000,9999-01-01
18888,Stassinopoulos,F,40562,9999-01-01
18890,Litecky,F,43372,9999-01-01
19089,Ellozy,M,64741,9999-01-01
18919,Stille,F,63564,9999-01-01
19109,Denis,M,46911,9999-01-01
18921,Radwan,M,73112,9999-01-01
18927,Msuda,M,40000,9999-01-01
18933,Panienski,F,47862,9999-01-01
18943,Rando,F,54916,9999-01-01
18946,Warwick,M,40000,9999-01-01
19114,Pietracaprina,F,71920,9999-01-01
18955,Flexer,F,60604,9999-01-01
19120,Qiwen,F,49416,9999-01-01
19129,Jiafu,F,40000,9999-01-01
18979,Fujisawa,M,76060,9999-01-01
18980,Kawashimo,F,56699,9999-01-01
18986,Babu,M,55714,9999-01-01
19134,Bakhtari,M,89672,9999-01-01
18989,Quittner,M,53559,9999-01-01
18994,Mitsuhashi,M,69135,9999-01-01
19147,Bennis,M,76197,9999-01-01
19006,Hempstead,F,40000,9999-01-01
19012,Panangaden,M,56894,9999-01-01
19014,Danecki,F,49781,9999-01-01
19151,Peral,M,40000,9999-01-01
19154,Denna,M,40000,9999-01-01
19027,Nanard,M,46182,9999-01-01
19029,Jiang,M,40000,9999-01-01
19031,Pollock,F,86266,9999-01-01
19160,Jervis,F,72108,9999-01-01
19035,Bellone,F,45728,9999-01-01
19036,Vesna,M,61331,9999-01-01
19037,Bernardeschi,M,40000,9999-01-01
19162,Fadgyas,M,40000,9999-01-01
19042,Levergood,F,40000,9999-01-01
19192,Schusler,M,56767,9999-01-01
19048,Radhakrishnan,F,64540,9999-01-01
19049,Picht,M,40000,9999-01-01
19051,Cappello,M,70956,9999-01-01
19201,Sommen,M,85848,9999-01-01
19205,Sinitsyn,F,93690,9999-01-01
19206,Pellegrinelli,F,71889,9999-01-01
19209,Encarnacion,M,40000,9999-01-01
19256,Riexinger,M,40000,9999-01-01
19244,Vitiello,M,51173,9999-01-01
19259,Pelc,F,47060,9999-01-01
19268,Papastamatiou,M,40000,9999-01-01
19294,Schoegge,M,40000,9999-01-01
19249,Iivonen,M,40000,9999-01-01
19310,Guerreiro,M,55989,9999-01-01
19453,Buescher,M,40000,9999-01-01
19318,Halevi,F,55717,9999-01-01
19328,Smeets,F,40000,9999-01-01
19329,Marletta,F,48046,9999-01-01
19332,Khamsi,F,66487,9999-01-01
19333,Schrooten,F,44724,9999-01-01
19335,Khalid,F,40000,9999-01-01
19454,Hutter,F,40000,9999-01-01
19353,Schaar,M,58474,9999-01-01
19467,Ecklund,M,40000,9999-01-01
19356,Prenel,F,51642,9999-01-01
19381,Holburn,F,82438,9999-01-01
19487,Cannane,M,64256,9999-01-01
19393,Back,F,52070,9999-01-01
19394,Bahl,M,70830,9999-01-01
19397,Diderrich,F,46492,9999-01-01
19406,Lindenbaum,F,49576,9999-01-01
19488,Perly,M,45504,9999-01-01
19493,Tramer,F,59120,9999-01-01
19419,Bernardeschi,F,52164,9999-01-01
19422,Budinsky,F,48435,9999-01-01
19425,Pettey,M,53627,9999-01-01
19501,Baranowski,M,72030,9999-01-01
19503,Papsdorf,M,43939,9999-01-01
19511,Fujisaki,F,69281,9999-01-01
19515,Gurbaxani,F,79297,9999-01-01
19518,Vieri,F,48762,9999-01-01
19543,Perl,M,55814,9999-01-01
19621,Albarhamtoshy,M,40000,9999-01-01
19624,Wolniewicz,F,49259,9999-01-01
19629,Matzke,M,81751,9999-01-01
19633,Nourani,F,40000,9999-01-01
19634,Etalle,F,50862,9999-01-01
19637,Papastamatiou,M,45831,9999-01-01
19639,Terlouw,M,40000,9999-01-01
19546,Penz,M,40000,9999-01-01
19640,Francisci,M,71369,9999-01-01
19644,Isaac,M,53423,9999-01-01
19565,Riesenhuber,M,40000,9999-01-01
19653,Crooks,M,40000,9999-01-01
19661,Speckmann,F,40000,9999-01-01
19663,Navazio,M,74026,9999-01-01
19665,Zielinski,F,63601,9999-01-01
19667,Matzel,F,52876,9999-01-01
19669,Honiden,F,68024,9999-01-01
19674,Varley,F,40000,9999-01-01
19675,Herath,M,90306,9999-01-01
19678,Plotkin,M,40000,9999-01-01
19580,Tagansky,M,82037,9999-01-01
19583,Veccia,M,64800,9999-01-01
19586,Minakawa,F,40000,9999-01-01
19602,Olivero,M,51525,9999-01-01
19708,Biros,M,49169,9999-01-01
19709,Asmuth,M,62904,9999-01-01
19712,Litzler,M,40000,9999-01-01
19720,Maksimenko,M,40000,9999-01-01
19723,Magalhaes,F,54056,9999-01-01
19724,Hasham,F,69399,9999-01-01
19728,Ramsey,F,78721,9999-01-01
19612,Erdmenger,M,83131,9999-01-01
19737,Cools,F,86017,9999-01-01
19738,Sury,M,74083,9999-01-01
19744,Skafidas,F,59739,9999-01-01
19616,Uchoa,M,45859,9999-01-01
19617,Landherr,M,43394,9999-01-01
19758,Birdsall,M,40000,9999-01-01
19814,Rosaz,F,40000,9999-01-01
19766,Munke,F,52681,9999-01-01
19771,Katalagarianos,F,89448,9999-01-01
19777,Ferretti,M,63089,9999-01-01
19791,Azulay,M,45827,9999-01-01
19826,Christ,M,53382,9999-01-01
19804,Benzmuller,M,53435,9999-01-01
19828,Maliniak,M,48504,9999-01-01
19839,Hempstead,F,40424,9999-01-01
19841,Straney,M,49999,9999-01-01
19996,Chinen,M,56085,9999-01-01
20006,Birnbaum,F,60279,9999-01-01
20013,Lanphier,F,40000,9999-01-01
20022,Bellone,M,43670,9999-01-01
20024,Kambil,M,62352,9999-01-01
20037,VanScheik,M,40000,9999-01-01
20039,Harbusch,F,60465,9999-01-01
20042,Munck,F,75326,9999-01-01
20043,Adachi,M,53571,9999-01-01
20055,Swiss,M,40000,9999-01-01
20059,Panwar,M,40000,9999-01-01
20060,Attimonelli,F,40000,9999-01-01
20063,Carrere,F,52629,9999-01-01
20065,Onuegbe,F,51604,9999-01-01
20068,Rouquie,M,40000,9999-01-01
20069,Huhdanpaa,F,40000,9999-01-01
20075,Oberman,F,43803,9999-01-01
20091,Bach,M,40000,9999-01-01
20117,Hanabata,M,56609,9999-01-01
20119,Shigei,M,51975,9999-01-01
20121,Bazelow,M,42115,9999-01-01
19843,Peir,M,84534,9999-01-01
19849,Serre,M,69889,9999-01-01
20148,Polupanov,M,76785,9999-01-01
19874,Kuzuoka,M,98732,9999-01-01
20159,Valiente,F,41110,9999-01-01
20169,Zuberek,M,55381,9999-01-01
20170,Himler,M,85953,9999-01-01
20171,Murtha,M,57586,9999-01-01
19882,Demri,F,40000,9999-01-01
19901,Stasinski,F,40000,9999-01-01
19904,Rosenbaum,F,44347,9999-01-01
19933,Bharadwaj,F,42732,9999-01-01
20181,Wegerle,M,87295,9999-01-01
20186,Narahari,M,57321,9999-01-01
20189,Nanard,M,40797,9999-01-01
19940,Einsfeld,M,50833,9999-01-01
20218,Gihr,M,40000,9999-01-01
20222,Rettelbach,M,48534,9999-01-01
19943,Schoegge,F,57412,9999-01-01
20245,Fujisawa,F,53786,9999-01-01
19946,Levasseur,M,54941,9999-01-01
20251,Unno,M,40000,9999-01-01
19950,Kusakari,M,40000,9999-01-01
20259,Bratten,F,48386,9999-01-01
19955,Conry,M,65157,9999-01-01
20265,Willoner,M,53518,9999-01-01
20266,Kakkad,M,85168,9999-01-01
19975,Geffroy,M,40000,9999-01-01
20284,Parascandalo,F,40000,9999-01-01
19982,Baba,F,40000,9999-01-01
20305,Birnbaum,F,106332,9999-01-01
19984,Taubenfeld,M,63176,9999-01-01
20316,Krybus,M,40000,9999-01-01
20367,Takanami,M,40000,9999-01-01
20325,England,M,69040,9999-01-01
20334,Frijda,F,42423,9999-01-01
20336,Wolniewicz,F,73502,9999-01-01
20339,Jumpertz,F,40000,9999-01-01
20346,Antonakopoulos,M,40000,9999-01-01
20358,Peir,M,64948,9999-01-01
20368,Samarati,F,40000,9999-01-01
20392,Sidje,M,56391,9999-01-01
20402,Shrader,M,42237,9999-01-01
20403,Reinhard,M,40000,9999-01-01
20548,Bugrara,M,47132,9999-01-01
20550,Kabayashi,M,40000,9999-01-01
20407,Genther,F,53687,9999-01-01
20558,Panangaden,M,40000,9999-01-01
20408,Smailagic,M,40000,9999-01-01
20425,Schapiro,F,40000,9999-01-01
20585,Butterworth,M,70715,9999-01-01
20586,Clouatre,F,67653,9999-01-01
20435,Homond,M,71488,9999-01-01
20436,Kavraki,M,69600,9999-01-01
20602,Dratva,M,53455,9999-01-01
20450,Binkley,M,41934,9999-01-01
20606,Speer,F,40000,9999-01-01
20621,Navazio,F,66479,9999-01-01
20624,Nanard,M,42597,9999-01-01
20625,Cusworth,F,40000,9999-01-01
20454,Gunderson,M,40000,9999-01-01
20626,Varman,F,40000,9999-01-01
20631,Heiserman,M,40000,9999-01-01
20456,Highland,F,46657,9999-01-01
20635,Baja,F,52035,9999-01-01
20636,Collavizza,F,40000,9999-01-01
20489,Garrabrants,M,47269,9999-01-01
20651,Vickson,M,49811,9999-01-01
20666,Linares,M,40000,9999-01-01
20490,Douceur,M,40410,9999-01-01
20674,Avouris,M,54297,9999-01-01
20494,Pagter,M,82543,9999-01-01
20693,Flasterstein,M,40000,9999-01-01
20498,Gini,M,40000,9999-01-01
20528,Bednarek,F,54377,9999-01-01
20708,Arlazarov,F,63353,9999-01-01
20716,Basart,F,40000,9999-01-01
20728,Sessa,M,98529,9999-01-01
20530,Katiyar,M,61897,9999-01-01
20534,Kalloufi,M,47183,9999-01-01
20545,Chaudhury,M,73867,9999-01-01
20923,Miara,M,80332,9999-01-01
20751,Zyda,F,49983,9999-01-01
20755,Szilard,F,40000,9999-01-01
20757,Taubman,M,40000,9999-01-01
20929,Hebden,M,40000,9999-01-01
20765,Viele,F,45556,9999-01-01
20766,Conry,M,40000,9999-01-01
20958,Eiron,F,55761,9999-01-01
20793,Luft,M,40220,9999-01-01
20794,Rathonyi,M,70498,9999-01-01
20964,Erez,F,85572,9999-01-01
20813,Sinicrope,F,107655,9999-01-01
20820,DeMori,M,70573,9999-01-01
20965,Bahl,F,40000,9999-01-01
20968,Rijsenbrij,F,40063,9999-01-01
20828,Sewelson,F,76056,9999-01-01
20836,Alameldin,M,84293,9999-01-01
20974,Yavatkar,M,80291,9999-01-01
20979,Kumaresan,M,86006,9999-01-01
20857,Werthner,M,40000,9999-01-01
20987,Rabejac,F,72003,9999-01-01
20860,Michaels,F,40000,9999-01-01
21007,Junet,F,63979,9999-01-01
20881,Hainaut,M,41062,9999-01-01
21011,Zedlitz,M,46023,9999-01-01
20903,Kemmerer,F,51887,9999-01-01
21019,Brodie,F,60171,9999-01-01
21037,Casley,M,40000,9999-01-01
21044,Rajala,M,40433,9999-01-01
21054,Sichman,M,52658,9999-01-01
21078,Bolotov,F,54258,9999-01-01
21109,Chenoweth,F,56522,9999-01-01
21110,Solares,M,88140,9999-01-01
21127,Coorg,M,65549,9999-01-01
21092,Montresor,F,40000,9999-01-01
21133,Brizzi,M,80323,9999-01-01
21138,Haraldson,F,60656,9999-01-01
21143,Hennings,M,82365,9999-01-01
21288,Wendorf,M,40000,9999-01-01
21157,Demos,F,40000,9999-01-01
21161,Moffat,M,40000,9999-01-01
21165,Pfau,M,57958,9999-01-01
21171,Bressoud,M,43859,9999-01-01
21312,Bahi,M,43128,9999-01-01
21192,Krohm,M,40000,9999-01-01
21206,Walstra,M,65765,9999-01-01
21321,Raney,M,58022,9999-01-01
21210,Gelosh,F,40000,9999-01-01
21214,Angelov,F,56646,9999-01-01
21336,Veccia,F,40000,9999-01-01
21229,Collavizza,F,40000,9999-01-01
21239,Chinin,M,49269,9999-01-01
21347,Ghalwash,M,73742,9999-01-01
21251,Riexinger,M,55174,9999-01-01
21255,Baba,M,40000,9999-01-01
21275,Suppi,M,40000,9999-01-01
21479,Kuszyk,F,42045,9999-01-01
21505,Delaune,M,40000,9999-01-01
21507,Benzmuller,F,40000,9999-01-01
21512,Gornas,M,52336,9999-01-01
21518,Slaats,F,54437,9999-01-01
21523,Lores,M,40000,9999-01-01
21527,Yurov,F,40000,9999-01-01
21542,Sherertz,F,56185,9999-01-01
21547,Crooks,F,40000,9999-01-01
21548,Gimbel,M,49951,9999-01-01
21555,Biron,F,40000,9999-01-01
21566,Demos,F,61752,9999-01-01
21580,Morton,F,53897,9999-01-01
21583,Fasbender,M,44042,9999-01-01
21585,Gelosh,F,61381,9999-01-01
21588,Masamoto,M,55000,9999-01-01
21609,Pappas,M,80510,9999-01-01
21612,Bardell,M,82560,9999-01-01
21615,Morrey,M,79062,9999-01-01
21636,Erde,M,48121,9999-01-01
21639,Domenig,M,44814,9999-01-01
21642,Erman,M,49874,9999-01-01
21643,Maksimenko,M,40210,9999-01-01
21646,Guardalben,M,41370,9999-01-01
21648,Fandrianto,F,42629,9999-01-01
21660,Casperson,M,40000,9999-01-01
21663,Serra,F,40000,9999-01-01
21666,Kroon,M,68269,9999-01-01
21674,Naumovich,F,44125,9999-01-01
21675,Genin,M,40000,9999-01-01
21677,Kavvadias,M,40000,9999-01-01
21683,Velasco,M,51350,9999-01-01
21686,Jansch,M,55890,9999-01-01
21692,Hitomi,F,57798,9999-01-01
21693,Schurmann,M,87515,9999-01-01
21697,Luke,F,78956,9999-01-01
21704,Chorvat,M,40000,9999-01-01
21705,Luon,M,51814,9999-01-01
21361,Lally,M,84832,9999-01-01
21708,Lichtner,F,40000,9999-01-01
21713,Boreale,M,40208,9999-01-01
21363,Theuretzbacher,M,52656,9999-01-01
21741,Raoux,M,40000,9999-01-01
21373,Awdeh,F,56985,9999-01-01
21751,Savasere,M,40000,9999-01-01
21391,Pagter,M,58700,9999-01-01
21754,Jonsson,F,42362,9999-01-01
21758,Picht,F,81328,9999-01-01
21767,Lieblein,M,40000,9999-01-01
21396,Manderick,M,59553,9999-01-01
21783,Qiwen,F,64772,9999-01-01
21402,Gecsei,M,40000,9999-01-01
21409,Yoshimura,M,63099,9999-01-01
21808,Bharadwaj,M,40610,9999-01-01
21413,Sherertz,M,102879,9999-01-01
21820,Khasidashvili,M,81547,9999-01-01
21421,Yoshizawa,F,58531,9999-01-01
21832,Vecchio,M,64710,9999-01-01
21835,Luck,M,48163,9999-01-01
21432,Weisert,F,45799,9999-01-01
21444,Cronan,F,40000,9999-01-01
21454,Pocchiola,M,40000,9999-01-01
21844,Birta,F,50924,9999-01-01
21848,Zhang,M,42767,9999-01-01
21470,Botman,M,45639,9999-01-01
21851,Budinsky,F,68104,9999-01-01
21859,Swen,F,71833,9999-01-01
22030,Hockney,M,57100,9999-01-01
21877,Biran,M,75382,9999-01-01
21894,Yemenis,M,54884,9999-01-01
21897,Kavanagh,M,85262,9999-01-01
22054,Benveniste,F,40000,9999-01-01
21908,Parfitt,M,52324,9999-01-01
21920,Schneeberger,M,56825,9999-01-01
21926,Aloisi,F,73514,9999-01-01
22066,Roison,M,40000,9999-01-01
22072,Pettit,M,51418,9999-01-01
22081,Baar,F,41698,9999-01-01
21980,Miyakawa,M,53209,9999-01-01
22095,Schlumberger,F,50512,9999-01-01
21984,Lemarechal,M,40000,9999-01-01
21987,Fontet,M,56799,9999-01-01
21994,Babb,M,53931,9999-01-01
22100,Spataro,M,85569,9999-01-01
22008,Ferretti,M,52459,9999-01-01
22012,Armand,F,42886,9999-01-01
22111,Felcyn,M,66782,9999-01-01
22023,Vidya,M,46984,9999-01-01
22121,Pfau,M,40000,9999-01-01
22024,Flexer,F,41467,9999-01-01
22133,Bernardeschi,M,40000,9999-01-01
22135,Nyrup,M,48289,9999-01-01
22136,Thiran,M,69488,9999-01-01
22140,Reghbati,M,62443,9999-01-01
22216,Cooley,M,64616,9999-01-01
22146,Suermann,F,40000,9999-01-01
22224,Rohrbach,M,61487,9999-01-01
22226,Vigier,F,43408,9999-01-01
22150,Zweizig,F,67163,9999-01-01
22234,Narwekar,M,56671,9999-01-01
22165,Emiris,F,63349,9999-01-01
22255,Merel,M,43442,9999-01-01
22179,Garnick,M,71161,9999-01-01
22263,Claffy,F,58364,9999-01-01
22265,Claffy,F,40000,9999-01-01
22269,Reeken,F,40000,9999-01-01
22271,Kushnir,M,40000,9999-01-01
22282,Streit,F,60024,9999-01-01
22180,Luef,F,43450,9999-01-01
22190,Perna,F,58561,9999-01-01
22292,Bernardinello,M,40000,9999-01-01
22303,Lortz,M,51855,9999-01-01
22210,Pouyioutas,F,63788,9999-01-01
22309,Liedekerke,F,62189,9999-01-01
22325,Hebden,F,44813,9999-01-01
22326,Skafidas,M,74850,9999-01-01
22405,Parveen,F,56020,9999-01-01
22332,Hebden,F,40000,9999-01-01
